"participant","modality","ortho_French","inversed_aline","lev_similarity","type","first_modality","list","RT"
17,"A","hôpital",0.7042254,0.75,"cognate","V",2,811.141323173444
17,"V","hôpital",0.7042254,0.75,"cognate","V",2,969.32950727273
17,"A","horloge",0.501960784313725,0.286,"noncognate","V",2,802.066347989122
17,"V","horloge",0.501960784313725,0.286,"noncognate","V",2,741.953794683017
17,"A","huître",0.530232558139535,0.167,"noncognate","V",2,1024.15576491803
17,"V","huître",0.530232558139535,0.167,"noncognate","V",2,784.926450699205
17,"A","image",0.92,1,"cognate","V",2,1035.32901758906
17,"V","image",0.92,1,"cognate","V",2,710.55595665428
17,"A","immeuble",0.459016393442623,0,"noncognate","V",2,724.015511313112
17,"V","immeuble",0.459016393442623,0,"noncognate","V",2,660.627285496771
17,"A","incident",0.5373134,1,"cognate","V",2,704.8395936334
17,"V","incident",0.5373134,1,"cognate","V",2,534.795458658741
17,"A","insecte",0.8,0.857,"cognate","V",2,649.34475410178
17,"V","insecte",0.8,0.857,"cognate","V",2,875.972760927885
17,"A","jambe",0.352941176470588,0,"noncognate","V",2,899.502926913913
17,"V","jambe",0.352941176470588,0,"noncognate","V",2,848.646654536085
17,"A","jardin",0.572549,0.667,"cognate","V",2,949.590210178395
17,"V","jardin",0.572549,0.667,"cognate","V",2,649.316449922326
17,"A","jeunesse",0.49,0.125,"noncognate","V",2,936.632789416906
17,"V","jeunesse",0.49,0.125,"noncognate","V",2,1048.27177336449
17,"A","journée",0.4,0,"noncognate","V",2,629.639830637661
17,"V","journée",0.4,0,"noncognate","V",2,457.825780679558
17,"A","juge",0.8823529,0.8,"cognate","V",2,841.220140533276
17,"V","juge",0.8823529,0.8,"cognate","V",2,911.472482651198
17,"A","jumeau",0.5,0,"noncognate","V",2,778.872832662961
17,"V","jumeau",0.5,0,"noncognate","V",2,1385.07342526125
17,"A","jungle",0.7636364,1,"cognate","V",2,879.611186948393
17,"V","jungle",0.7636364,1,"cognate","V",2,458.31588183462
17,"A","légume",0.441176470588235,0.222,"noncognate","V",2,548.014692680796
17,"V","légume",0.441176470588235,0.222,"noncognate","V",2,771.449394084292
17,"A","lessive",0.456,0.286,"noncognate","V",2,711.552432765299
17,"V","lessive",0.456,0.286,"noncognate","V",2,773.769046406732
17,"A","lion",0.5,1,"cognate","V",2,664.917667524468
17,"V","lion",0.5,1,"cognate","V",2,542.945903541746
17,"A","logement",0.48,0.25,"noncognate","V",2,608.857740373654
17,"V","logement",0.48,0.25,"noncognate","V",2,721.495113354191
17,"A","lumière",0.48,0.286,"noncognate","V",2,969.193409640021
17,"V","lumière",0.48,0.286,"noncognate","V",2,714.258119988374
17,"A","lune",0.517647058823529,0,"noncognate","V",2,849.212567702816
17,"V","lune",0.517647058823529,0,"noncognate","V",2,932.562971738074
17,"A","maladie",0.512280701754386,0.143,"noncognate","V",2,601.033991166153
17,"V","maladie",0.512280701754386,0.143,"noncognate","V",2,718.183227846279
17,"A","manche",0.302439024390244,0.167,"noncognate","V",2,1027.8517895671
17,"V","manche",0.302439024390244,0.167,"noncognate","V",2,766.300525475783
17,"A","manque",0.435294117647059,0.167,"noncognate","V",2,750.270466944042
17,"V","manque",0.435294117647059,0.167,"noncognate","V",2,845.519254386767
17,"A","mariage",0.7157895,0.875,"cognate","V",2,769.105335537886
17,"V","mariage",0.7157895,0.875,"cognate","V",2,927.150672593765
17,"A","marteau",0.4,0.286,"noncognate","V",2,826.505301879131
17,"V","marteau",0.4,0.286,"noncognate","V",2,580.662862837351
17,"A","métier",0.393939393939394,0.2,"noncognate","V",2,666.329927841242
17,"V","métier",0.393939393939394,0.2,"noncognate","V",2,704.715771185021
17,"A","meurtre",0.517647058823529,0.429,"noncognate","V",2,818.285457047972
17,"V","meurtre",0.517647058823529,0.429,"noncognate","V",2,570.520244083266
17,"A","miel",0.46,0.2,"noncognate","V",2,828.419641953689
17,"V","miel",0.46,0.2,"noncognate","V",2,901.731201770737
17,"A","minuit",0.68,0.5,"cognate","V",2,587.636495716079
17,"V","minuit",0.68,0.5,"cognate","V",2,463.118669194186
17,"A","moitié",0.325581395348837,0,"noncognate","V",2,702.684524883139
17,"V","moitié",0.325581395348837,0,"noncognate","V",2,1130.9258692555
17,"A","montre",0.227027027027027,0.167,"noncognate","V",2,794.868448175857
17,"V","montre",0.227027027027027,0.167,"noncognate","V",2,749.114186072926
17,"A","morceau",0.463636363636364,0.286,"noncognate","V",2,907.014063685859
17,"V","morceau",0.463636363636364,0.286,"noncognate","V",2,588.255735320703
17,"A","mouton",0.356756756756757,0,"noncognate","V",2,642.727387718574
17,"V","mouton",0.356756756756757,0,"noncognate","V",2,1034.77111313741
17,"A","muscle",0.8,1,"cognate","V",2,834.211625166144
17,"V","muscle",0.8,1,"cognate","V",2,674.171455953073
17,"A","niveau",0.427272727272727,0.333,"noncognate","V",2,1317.48470049889
17,"V","niveau",0.427272727272727,0.333,"noncognate","V",2,1187.73218624502
17,"A","nuage",0.348936170212766,0,"noncognate","V",2,546.405523960041
17,"V","nuage",0.348936170212766,0,"noncognate","V",2,783.570712286178
17,"A","oeuvre",0.28,0.167,"noncognate","V",2,643.478528001431
17,"V","oeuvre",0.28,0.167,"noncognate","V",2,504.348506244033
17,"A","oignon",0.4333333,0.5,"cognate","V",2,801.345198542477
17,"V","oignon",0.4333333,0.5,"cognate","V",2,567.231398526041
17,"A","onde",0.323076923076923,0.25,"noncognate","V",2,800.971377555559
17,"V","onde",0.323076923076923,0.25,"noncognate","V",2,835.594314741775
17,"A","opinion",0.7254237,1,"cognate","V",2,503.926696696404
17,"V","opinion",0.7254237,1,"cognate","V",2,562.891546735502
17,"A","orgueil",0.256,0.286,"noncognate","V",2,1101.80612319106
17,"V","orgueil",0.256,0.286,"noncognate","V",2,623.804041365729
17,"A","panier",0.428070175438596,0.333,"noncognate","V",2,781.522342642812
17,"V","panier",0.428070175438596,0.333,"noncognate","V",2,829.618694199085
17,"A","papillon",0.521212121212121,0,"noncognate","V",2,604.04034355332
17,"V","papillon",0.521212121212121,0,"noncognate","V",2,529.130353789526
17,"A","patron",0.590909090909091,0,"noncognate","V",2,637.889907056674
17,"V","patron",0.590909090909091,0,"noncognate","V",2,1346.77254590149
17,"A","paysage",0.324324324324324,0.444,"noncognate","V",2,1138.24865529464
17,"V","paysage",0.324324324324324,0.444,"noncognate","V",2,796.542669076087
17,"A","paysan",0.6296296,0.571,"cognate","V",2,580.850306866463
17,"V","paysan",0.6296296,0.571,"cognate","V",2,672.928494786864
17,"A","perle",0.7902439,0.6,"cognate","V",2,1174.52552961767
17,"V","perle",0.7902439,0.6,"cognate","V",2,574.044383772253
17,"A","pigeon",0.7234043,1,"cognate","V",2,560.70090707513
17,"V","pigeon",0.7234043,1,"cognate","V",2,842.73134803328
17,"A","plante",0.7927273,0.833,"cognate","V",2,547.851550101914
17,"V","plante",0.7927273,0.833,"cognate","V",2,1326.09115907247
17,"A","poisson",0.61,0.286,"noncognate","V",2,680.191639985641
17,"V","poisson",0.61,0.286,"noncognate","V",2,635.820251459241
17,"A","poitrine",0.426229508196721,0,"noncognate","V",2,804.660684500248
17,"V","poitrine",0.426229508196721,0,"noncognate","V",2,624.666675953445
17,"A","poubelle",0.445454545454545,0.125,"noncognate","V",2,1062.22377445796
17,"V","poubelle",0.445454545454545,0.125,"noncognate","V",2,558.059185147022
17,"A","poupée",0.313513513513514,0.167,"noncognate","V",2,618.154845412095
17,"V","poupée",0.313513513513514,0.167,"noncognate","V",2,724.431970036786
17,"A","prison",0.6344828,1,"cognate","V",2,920.097307688979
17,"V","prison",0.6344828,1,"cognate","V",2,557.182953672673
17,"A","produit",0.5183099,0.857,"cognate","V",2,633.336003868911
17,"V","produit",0.5183099,0.857,"cognate","V",2,578.186533555474
17,"A","qualité",0.9015873,0.857,"cognate","V",2,824.607718994264
17,"V","qualité",0.9015873,0.857,"cognate","V",2,835.245703146706
17,"A","regard",0.362962962962963,0,"noncognate","V",2,820.005553901096
17,"V","regard",0.362962962962963,0,"noncognate","V",2,722.47716645736
17,"A","réseau",0.352,0,"noncognate","V",2,905.401550789712
17,"V","réseau",0.352,0,"noncognate","V",2,1087.28642663021
17,"A","rideau",0.445454545454545,0.143,"noncognate","V",2,667.263766319298
17,"V","rideau",0.445454545454545,0.143,"noncognate","V",2,829.265514586356
17,"A","rumeur",0.493617,0.833,"cognate","V",2,524.117045938418
17,"V","rumeur",0.493617,0.833,"cognate","V",2,675.584011985045
17,"A","saucisse",0.8222222,0.5,"cognate","V",2,713.957493692627
17,"V","saucisse",0.8222222,0.5,"cognate","V",2,926.34616768566
17,"A","séjour",0.468085106382979,0.167,"noncognate","V",2,453.842534618407
17,"V","séjour",0.468085106382979,0.167,"noncognate","V",2,796.102853003605
17,"A","siècle",0.5125,0,"noncognate","V",2,584.923596252826
17,"V","siècle",0.5125,0,"noncognate","V",2,1069.43335899756
17,"A","soeur",0.518181818181818,0.333,"noncognate","V",2,846.316515694525
17,"V","soeur",0.518181818181818,0.333,"noncognate","V",2,671.86595138691
17,"A","soin",0.183606557377049,0.111,"noncognate","V",2,923.207156329378
17,"V","soin",0.183606557377049,0.111,"noncognate","V",2,946.005757505109
17,"A","soldat",0.8280702,0.571,"cognate","V",2,589.049040656906
17,"V","soldat",0.8280702,0.571,"cognate","V",2,846.316485320538
17,"A","soleil",0.47,0.167,"noncognate","V",2,696.799699127792
17,"V","soleil",0.47,0.167,"noncognate","V",2,551.211092423384
17,"A","sourire",0.422222222222222,0.429,"noncognate","V",2,527.109364268063
17,"V","sourire",0.422222222222222,0.429,"noncognate","V",2,1203.5294028146
17,"A","survie",0.6,0.625,"cognate","V",2,561.21241349465
17,"V","survie",0.6,0.625,"cognate","V",2,957.946197081136
17,"A","témoin",0.49811320754717,0,"noncognate","V",2,494.386282793274
17,"V","témoin",0.49811320754717,0,"noncognate","V",2,729.280538729528
17,"A","tiroir",0.408,0.167,"noncognate","V",2,1210.76001477525
17,"V","tiroir",0.408,0.167,"noncognate","V",2,749.809624030593
17,"A","trésor",0.6229508,0.5,"cognate","V",2,1210.85663003762
17,"V","trésor",0.6229508,0.5,"cognate","V",2,559.977419134346
17,"A","viande",0.508108108108108,0.167,"noncognate","V",2,1002.52487580267
17,"V","viande",0.508108108108108,0.167,"noncognate","V",2,757.347501222405
17,"A","victime",1,0.857,"cognate","V",2,555.573928309215
17,"V","victime",1,0.857,"cognate","V",2,570.589370211582
17,"A","victoire",0.7513514,0.75,"cognate","V",2,490.927443991917
17,"V","victoire",0.7513514,0.75,"cognate","V",2,602.993167026396
18,"A","abeille",0.769230769230769,0.429,"noncognate","V",3,575.246714905248
18,"V","abeille",0.769230769230769,0.429,"noncognate","V",3,456.611922276709
18,"A","acteur",0.7659574,0.667,"cognate","V",3,554.990285223276
18,"V","acteur",0.7659574,0.667,"cognate","V",3,599.531654496471
18,"A","adresse",0.7703704,0.714,"cognate","V",3,540.01938444995
18,"V","adresse",0.7703704,0.714,"cognate","V",3,558.616284133117
18,"A","aéroport",0.5428571,0.75,"cognate","V",3,634.748023878847
18,"V","aéroport",0.5428571,0.75,"cognate","V",3,686.610429992466
18,"A","ancêtre",0.54375,0.5,"cognate","V",3,622.87371176007
18,"V","ancêtre",0.54375,0.5,"cognate","V",3,506.305937340807
18,"A","anneau",0.426666666666667,0.167,"noncognate","V",3,1401.22900381364
18,"V","anneau",0.426666666666667,0.167,"noncognate","V",3,534.14624601233
18,"A","arbre",0.253658536585366,0.4,"noncognate","V",3,551.460389595459
18,"V","arbre",0.253658536585366,0.4,"noncognate","V",3,774.567660384953
18,"A","assiette",0.592,0.25,"noncognate","V",3,803.795509456365
18,"V","assiette",0.592,0.25,"noncognate","V",3,477.875056166924
18,"A","attaque",0.95,0.571,"cognate","V",3,840.082734381135
18,"V","attaque",0.95,0.571,"cognate","V",3,757.98496853911
18,"A","avance",0.637037,0.857,"cognate","V",3,487.304467202103
18,"V","avance",0.637037,0.857,"cognate","V",3,1088.20312675977
18,"A","avenir",0.407547169811321,0,"noncognate","V",3,810.139031883669
18,"V","avenir",0.407547169811321,0,"noncognate","V",3,631.515124520978
18,"A","balcon",0.73125,0.857,"cognate","V",3,463.602339580438
18,"V","balcon",0.73125,0.857,"cognate","V",3,481.350140256513
18,"A","banlieue",0.336,0,"noncognate","V",3,538.660489495541
18,"V","banlieue",0.336,0,"noncognate","V",3,831.021657993821
18,"A","bateau",0.82,0.333,"noncognate","V",3,975.577200215362
18,"V","bateau",0.82,0.333,"noncognate","V",3,1225.54608543591
18,"A","biscuit",0.84375,1,"cognate","V",3,746.858280834706
18,"V","biscuit",0.84375,1,"cognate","V",3,586.27605165748
18,"A","blague",0.472727272727273,0.167,"noncognate","V",3,453.68917077904
18,"V","blague",0.472727272727273,0.167,"noncognate","V",3,497.265946162722
18,"A","blessure",0.34375,0.25,"noncognate","V",3,886.666745414776
18,"V","blessure",0.34375,0.25,"noncognate","V",3,809.563152228328
18,"A","bonbon",0.28,0,"noncognate","V",3,515.86352105064
18,"V","bonbon",0.28,0,"noncognate","V",3,1175.96685910549
18,"A","bonheur",0.37,0.143,"noncognate","V",3,664.039953476671
18,"V","bonheur",0.37,0.143,"noncognate","V",3,831.087532443126
18,"A","bougie",0.313725490196078,0.167,"noncognate","V",3,975.634984136811
18,"V","bougie",0.313725490196078,0.167,"noncognate","V",3,518.555847645337
18,"A","branche",0.5890909,0.857,"cognate","V",3,1019.54543187335
18,"V","branche",0.5890909,0.857,"cognate","V",3,507.910855162558
18,"A","bruit",0.44,0,"noncognate","V",3,745.573756775464
18,"V","bruit",0.44,0,"noncognate","V",3,773.211358073627
18,"A","carnet",0.29375,0,"noncognate","V",3,799.820791054599
18,"V","carnet",0.29375,0,"noncognate","V",3,505.155872535542
18,"A","cendre",0.364705882352941,0,"noncognate","V",3,578.005274135355
18,"V","cendre",0.364705882352941,0,"noncognate","V",3,710.990496666358
18,"A","centaine",0.373333333333333,0.125,"noncognate","V",3,716.110608245453
18,"V","centaine",0.373333333333333,0.125,"noncognate","V",3,691.694133757851
18,"A","cerveau",0.259259259259259,0.143,"noncognate","V",3,600.825155645215
18,"V","cerveau",0.259259259259259,0.143,"noncognate","V",3,1485.32569112617
18,"A","chagrin",0.36078431372549,0.286,"noncognate","V",3,606.330008828722
18,"V","chagrin",0.36078431372549,0.286,"noncognate","V",3,488.694641750111
18,"A","chanson",0.389189189189189,0.286,"noncognate","V",3,667.045614603977
18,"V","chanson",0.389189189189189,0.286,"noncognate","V",3,809.351714594673
18,"A","chemin",0.335135135135135,0,"noncognate","V",3,646.034790018594
18,"V","chemin",0.335135135135135,0,"noncognate","V",3,663.85367672637
18,"A","chéri",0.340425531914894,0.143,"noncognate","V",3,1085.247040287
18,"V","chéri",0.340425531914894,0.143,"noncognate","V",3,991.368290493579
18,"A","cheville",0.25531914893617,0.25,"noncognate","V",3,509.097946181631
18,"V","cheville",0.25531914893617,0.25,"noncognate","V",3,881.97303786574
18,"A","chiffre",0.13125,0,"noncognate","V",3,795.147341130923
18,"V","chiffre",0.13125,0,"noncognate","V",3,469.868921987254
18,"A","chômage",0.391208791208791,0.167,"noncognate","V",3,734.305446068136
18,"V","chômage",0.391208791208791,0.167,"noncognate","V",3,455.056748446236
18,"A","coiffeur",0.365714285714286,0.273,"noncognate","V",3,553.970553694314
18,"V","coiffeur",0.365714285714286,0.273,"noncognate","V",3,778.630521504631
18,"A","colline",0.381818181818182,0.286,"noncognate","V",3,677.094915699926
18,"V","colline",0.381818181818182,0.286,"noncognate","V",3,686.047839720621
18,"A","concours",0.452941176470588,0.375,"noncognate","V",3,558.956115323421
18,"V","concours",0.452941176470588,0.375,"noncognate","V",3,582.438395465401
18,"A","couche",0.0606060606060606,0,"noncognate","V",3,846.49360306688
18,"V","couche",0.0606060606060606,0,"noncognate","V",3,559.191074199353
18,"A","couloir",0.434042553191489,0.143,"noncognate","V",3,784.307523773805
18,"V","couloir",0.434042553191489,0.143,"noncognate","V",3,473.942640965634
18,"A","crainte",0.227027027027027,0.143,"noncognate","V",3,609.574992650056
18,"V","crainte",0.227027027027027,0.143,"noncognate","V",3,465.069975648068
18,"A","criminel",0.8329412,0.875,"cognate","V",3,468.520995494201
18,"V","criminel",0.8329412,0.875,"cognate","V",3,496.118303610995
18,"A","croyance",0.373333333333333,0,"noncognate","V",3,651.583029458024
18,"V","croyance",0.373333333333333,0,"noncognate","V",3,614.520220164389
18,"A","danger",0.656,1,"cognate","V",3,840.202403158877
18,"V","danger",0.656,1,"cognate","V",3,856.595783531439
18,"A","déchet",0.427906976744186,0.167,"noncognate","V",3,577.739724947993
18,"V","déchet",0.427906976744186,0.167,"noncognate","V",3,989.991902658468
18,"A","désastre",0.8512821,0.625,"cognate","V",3,530.88433705244
18,"V","désastre",0.8512821,0.625,"cognate","V",3,1373.10458419194
18,"A","destin",0.7625,0.857,"cognate","V",3,454.461508267692
18,"V","destin",0.7625,0.857,"cognate","V",3,584.988219714545
18,"A","douleur",0.306382978723404,0,"noncognate","V",3,824.338140765167
18,"V","douleur",0.306382978723404,0,"noncognate","V",3,619.18492502787
18,"A","écart",0.426229508196721,0.125,"noncognate","V",3,870.984875316499
18,"V","écart",0.426229508196721,0.125,"noncognate","V",3,1053.50359814168
18,"A","écriture",0.507462686567164,0.375,"noncognate","V",3,523.130246579493
18,"V","écriture",0.507462686567164,0.375,"noncognate","V",3,663.904195858972
18,"A","église",0.354545454545454,0,"noncognate","V",3,695.400486726752
18,"V","église",0.354545454545454,0,"noncognate","V",3,500.680011790079
18,"A","élection",0.7641791,0.875,"cognate","V",3,576.259079296732
18,"V","élection",0.7641791,0.875,"cognate","V",3,613.87064494874
18,"A","endroit",0.288,0,"noncognate","V",3,759.141579051527
18,"V","endroit",0.288,0,"noncognate","V",3,458.301595482451
18,"A","enfance",0.29375,0,"noncognate","V",3,614.53179560455
18,"V","enfance",0.29375,0,"noncognate","V",3,619.739247461621
18,"A","enfer",0.227027027027027,0,"noncognate","V",3,808.742704419727
18,"V","enfer",0.227027027027027,0,"noncognate","V",3,570.912849486093
18,"A","ennemi",1,0.667,"cognate","V",3,473.049786206391
18,"V","ennemi",1,0.667,"cognate","V",3,536.5074313488
