"ppt_id","group_c","test_c","triplet_id","pair_type_c","acc","RT_acc"
"11783838",0.5,0.5,4,-0.5,0,NA
"11783838",0.5,0.5,2,-0.5,1,1569.66
"11783838",0.5,0.5,5,-0.5,0,NA
"11783838",0.5,0.5,20,0.5,1,4229.24000000001
"11783838",0.5,0.5,7,-0.5,1,2087.92
"11783838",0.5,0.5,8,-0.5,0,NA
"11783838",0.5,0.5,23,0.5,0,NA
"11783838",0.5,0.5,6,-0.5,0,NA
"11783731",0.5,0.5,7,-0.5,1,1613.6
"11783731",0.5,0.5,5,-0.5,0,NA
"11783731",0.5,0.5,19,0.5,1,1316.8
"11783731",0.5,0.5,20,0.5,1,1264.99999999999
"11783731",0.5,0.5,27,0.5,1,1154.5
"11783731",0.5,0.5,6,-0.5,0,NA
"11783731",0.5,0.5,3,-0.5,1,1109.2
"11783731",0.5,0.5,25,0.5,1,1077.60000000001
"11783731",0.5,0.5,21,0.5,1,899.900000000009
"11783731",0.5,0.5,1,-0.5,0,NA
"11783731",0.5,0.5,22,0.5,0,NA
"11783731",0.5,0.5,2,-0.5,1,811.300000000017
"11783731",0.5,0.5,23,0.5,1,774.600000000006
"11783731",0.5,0.5,24,0.5,0,NA
"11783731",0.5,0.5,8,-0.5,1,900.099999999977
"11783731",0.5,0.5,4,-0.5,1,691
"11783731",0.5,0.5,9,-0.5,1,914.200000000012
"11783731",0.5,0.5,26,0.5,1,1011
"11783751",0.5,0.5,27,0.5,1,1786.57999999999
"11783751",0.5,0.5,21,0.5,1,1912
"11783751",0.5,0.5,19,0.5,1,2264.65999999997
"11783751",0.5,0.5,2,-0.5,0,NA
"11783751",0.5,0.5,4,-0.5,0,NA
"11783751",0.5,0.5,3,-0.5,1,1547.94
"11783751",0.5,0.5,6,-0.5,1,1847.56
"11783751",0.5,0.5,24,0.5,0,NA
"11783751",0.5,0.5,7,-0.5,0,NA
"11783751",0.5,0.5,20,0.5,1,1704.39999999999
"11783751",0.5,0.5,9,-0.5,1,1615.26000000001
"11783751",0.5,0.5,1,-0.5,0,NA
"11783751",0.5,0.5,8,-0.5,1,1998.24000000002
"11783751",0.5,0.5,26,0.5,0,NA
"11783751",0.5,0.5,25,0.5,1,1473.14000000001
"11783751",0.5,0.5,22,0.5,1,1924.38
"11783751",0.5,0.5,5,-0.5,1,1429.17999999999
"11783751",0.5,0.5,23,0.5,0,NA
"11783746",0.5,0.5,27,0.5,0,NA
"11783746",0.5,0.5,8,-0.5,0,NA
"11783746",0.5,0.5,4,-0.5,1,1620.00000002384
"11783746",0.5,0.5,22,0.5,1,1884
"11783746",0.5,0.5,9,-0.5,1,1730.40000001193
"11783746",0.5,0.5,24,0.5,1,3282.20000000596
"11783746",0.5,0.5,3,-0.5,1,1737.40000001193
"11783746",0.5,0.5,20,0.5,1,1637.39999999999
"11783746",0.5,0.5,25,0.5,1,1198.70000001192
"11783746",0.5,0.5,5,-0.5,0,NA
"11783746",0.5,0.5,6,-0.5,0,NA
"11783746",0.5,0.5,1,-0.5,1,1714.10000000596
"11783746",0.5,0.5,23,0.5,1,1731.00000000597
"11783746",0.5,0.5,26,0.5,1,1077.7
"11783746",0.5,0.5,2,-0.5,1,1402.89999999999
"11783746",0.5,0.5,21,0.5,1,1729.40000001789
"11783746",0.5,0.5,19,0.5,0,NA
"11783746",0.5,0.5,7,-0.5,1,2346.90000001789
"11631063",0.5,0.5,23,0.5,1,2832.89999999851
"11631063",0.5,0.5,19,0.5,0,NA
"11631063",0.5,0.5,26,0.5,1,2223.59999999852
"11631063",0.5,0.5,4,-0.5,0,NA
"11631063",0.5,0.5,8,-0.5,1,2443.39999999851
"11631063",0.5,0.5,7,-0.5,0,NA
"11631063",0.5,0.5,2,-0.5,0,NA
"11631063",0.5,0.5,24,0.5,1,1618.1999999985
"11631063",0.5,0.5,3,-0.5,1,1614.19999999701
"11631063",0.5,0.5,20,0.5,1,1754.5
"11631063",0.5,0.5,6,-0.5,0,NA
"11631063",0.5,0.5,5,-0.5,1,2480.69999999777
"11631063",0.5,0.5,27,0.5,1,1911.20000000001
"11631063",0.5,0.5,22,0.5,1,1806.49999999779
"11631063",0.5,0.5,1,-0.5,0,NA
"11631063",0.5,0.5,9,-0.5,0,NA
"11631063",0.5,0.5,25,0.5,1,3439.89999999775
"11631063",0.5,0.5,21,0.5,1,2029.39999999927
"11631027",0.5,0.5,6,-0.5,1,3141
"11631027",0.5,0.5,4,-0.5,1,2149
"11631027",0.5,0.5,1,-0.5,1,6433
"11631027",0.5,0.5,7,-0.5,1,3380
"11631027",0.5,0.5,20,0.5,1,4450
"11631027",0.5,0.5,2,-0.5,1,1560
"11631027",0.5,0.5,5,-0.5,1,3993
"11631027",0.5,0.5,24,0.5,1,1456
"11631027",0.5,0.5,8,-0.5,0,NA
"11631027",0.5,0.5,25,0.5,1,2296
"11631027",0.5,0.5,23,0.5,1,1305
"11631027",0.5,0.5,26,0.5,1,2692
"11631027",0.5,0.5,22,0.5,1,1545
"11631027",0.5,0.5,9,-0.5,1,1583
"11631027",0.5,0.5,27,0.5,1,1565
"11631027",0.5,0.5,19,0.5,0,NA
"11631027",0.5,0.5,3,-0.5,0,NA
"11631027",0.5,0.5,21,0.5,1,1348
"11628146",0.5,0.5,20,0.5,1,738.599999999999
"11628146",0.5,0.5,23,0.5,1,434.300000000003
"11628146",0.5,0.5,2,-0.5,1,232.599999976155
"11628146",0.5,0.5,4,-0.5,0,NA
"11628146",0.5,0.5,26,0.5,1,248.499999999993
"11628146",0.5,0.5,8,-0.5,1,266.399999999994
"11628146",0.5,0.5,9,-0.5,1,418
"11628146",0.5,0.5,25,0.5,0,NA
"11628146",0.5,0.5,27,0.5,0,NA
"11628146",0.5,0.5,19,0.5,0,NA
"11628146",0.5,0.5,3,-0.5,1,352.999999904627
"11628146",0.5,0.5,5,-0.5,1,NA
"11628146",0.5,0.5,22,0.5,1,NA
"11628146",0.5,0.5,24,0.5,0,NA
"11628146",0.5,0.5,6,-0.5,1,NA
"11628146",0.5,0.5,1,-0.5,0,NA
"11628146",0.5,0.5,21,0.5,1,533.199999999983
"11628146",0.5,0.5,7,-0.5,0,NA
"11628137",0.5,0.5,25,0.5,0,NA
"11628137",0.5,0.5,26,0.5,1,1617.2
"11628137",0.5,0.5,1,-0.5,1,3118.30000000002
"11628137",0.5,0.5,20,0.5,1,3948.6
"11628137",0.5,0.5,9,-0.5,1,557.000000000015
"11628137",0.5,0.5,6,-0.5,1,806.600000000049
"11628137",0.5,0.5,8,-0.5,1,1059.50000000004
"11628137",0.5,0.5,3,-0.5,0,NA
"11628137",0.5,0.5,23,0.5,0,NA
"11628137",0.5,0.5,5,-0.5,1,535.499999999971
"11628137",0.5,0.5,7,-0.5,1,1484.40000000002
"11628137",0.5,0.5,21,0.5,1,1259.70000000004
"11628137",0.5,0.5,4,-0.5,0,NA
"11628137",0.5,0.5,27,0.5,0,NA
"11628137",0.5,0.5,2,-0.5,0,NA
"11628137",0.5,0.5,22,0.5,0,NA
"11628137",0.5,0.5,19,0.5,1,4703.2
"11628137",0.5,0.5,24,0.5,0,NA
"11623376",0.5,0.5,9,-0.5,0,NA
"11623376",0.5,0.5,6,-0.5,0,NA
"11623376",0.5,0.5,4,-0.5,0,NA
"11623376",0.5,0.5,27,0.5,1,2751.70000003577
"11623376",0.5,0.5,24,0.5,1,1552.00000002384
"11623376",0.5,0.5,19,0.5,1,1359.90000003576
"11623376",0.5,0.5,1,-0.5,1,1234.10000001192
"11623376",0.5,0.5,26,0.5,1,1551.50000002384
"11623376",0.5,0.5,2,-0.5,1,1662.00000003577
"11623376",0.5,0.5,22,0.5,0,NA
"11623376",0.5,0.5,25,0.5,0,NA
"11623376",0.5,0.5,3,-0.5,0,NA
"11623376",0.5,0.5,7,-0.5,0,NA
"11623376",0.5,0.5,23,0.5,0,NA
"11623376",0.5,0.5,20,0.5,0,NA
"11623376",0.5,0.5,8,-0.5,1,1332.50000001192
"11623376",0.5,0.5,21,0.5,1,1256.80000004769
"11623376",0.5,0.5,5,-0.5,0,NA
"11623343",0.5,0.5,5,-0.5,1,3643.6
"11623343",0.5,0.5,23,0.5,0,NA
"11623343",0.5,0.5,25,0.5,1,2380.50000000596
"11623343",0.5,0.5,8,-0.5,1,4619.29999999404
"11623343",0.5,0.5,22,0.5,1,3322.50000001192
"11623343",0.5,0.5,6,-0.5,1,4027.60000000001
"11623343",0.5,0.5,4,-0.5,1,7777.00000001788
"11623343",0.5,0.5,2,-0.5,1,3191.19999999405
"11623343",0.5,0.5,27,0.5,1,1566.4
"11623343",0.5,0.5,21,0.5,1,1558.30000000596
"11623343",0.5,0.5,3,-0.5,1,5874.19999999404
"11623343",0.5,0.5,24,0.5,1,3788.70000000596
"11623343",0.5,0.5,20,0.5,1,3549.2
"11623343",0.5,0.5,7,-0.5,1,7577.79999999404
"11623343",0.5,0.5,1,-0.5,1,2478.90000000596
"11623343",0.5,0.5,9,-0.5,1,8913.00000001192
"11623343",0.5,0.5,19,0.5,1,7915.10000000596
"11623343",0.5,0.5,26,0.5,1,1384.39999998808
"11623309",0.5,0.5,23,0.5,1,2122.00000014305
"11623309",0.5,0.5,4,-0.5,1,1788.80000009536
"11623309",0.5,0.5,26,0.5,0,NA
"11623309",0.5,0.5,1,-0.5,0,NA
"11623309",0.5,0.5,19,0.5,1,1923.10000000001
"11623309",0.5,0.5,21,0.5,0,NA
"11623309",0.5,0.5,2,-0.5,0,NA
"11623309",0.5,0.5,6,-0.5,0,NA
"11623309",0.5,0.5,22,0.5,1,3192.90000014304
"11623309",0.5,0.5,27,0.5,1,1336.00000004767
"11623309",0.5,0.5,7,-0.5,0,NA
"11623309",0.5,0.5,9,-0.5,0,NA
"11623309",0.5,0.5,24,0.5,0,NA
"11623309",0.5,0.5,3,-0.5,1,2828.90000014304
"11623309",0.5,0.5,20,0.5,0,NA
"11623309",0.5,0.5,25,0.5,1,1953.50000019075
"11623309",0.5,0.5,5,-0.5,0,NA
"11623309",0.5,0.5,8,-0.5,1,1633.20000000001
"11623273",0.5,0.5,2,-0.5,0,NA
"11623273",0.5,0.5,19,0.5,0,NA
"11623273",0.5,0.5,4,-0.5,0,NA
"11623273",0.5,0.5,7,-0.5,1,589.600000095365
"11623273",0.5,0.5,26,0.5,0,NA
"11623273",0.5,0.5,8,-0.5,1,458.100000047685
"11623273",0.5,0.5,24,0.5,1,475.800000000003
"11623273",0.5,0.5,6,-0.5,1,529.000000095373
"11623273",0.5,0.5,25,0.5,0,NA
"11623273",0.5,0.5,23,0.5,0,NA
"11623273",0.5,0.5,20,0.5,0,NA
"11623273",0.5,0.5,27,0.5,1,NA
"11623273",0.5,0.5,5,-0.5,1,724.900000143054
"11623273",0.5,0.5,22,0.5,1,673.899999952322
"11623273",0.5,0.5,9,-0.5,1,530.400000095367
"11623273",0.5,0.5,1,-0.5,0,NA
"11623273",0.5,0.5,3,-0.5,1,686.900000095367
"11623273",0.5,0.5,21,0.5,0,NA
"11609153",0.5,0.5,8,-0.5,1,2167.5
"11609153",0.5,0.5,6,-0.5,1,1541.09999995232
"11609153",0.5,0.5,27,0.5,1,1742.49999995231
"11609153",0.5,0.5,19,0.5,1,1601.70000004768
"11609153",0.5,0.5,22,0.5,1,1326.60000004768
"11609153",0.5,0.5,3,-0.5,1,1305.3
"11609153",0.5,0.5,21,0.5,1,1677.49999997616
"11609153",0.5,0.5,26,0.5,0,NA
"11609153",0.5,0.5,4,-0.5,0,NA
"11609153",0.5,0.5,20,0.5,0,NA
"11609153",0.5,0.5,1,-0.5,0,NA
"11609153",0.5,0.5,24,0.5,1,1253.90000002383
"11609153",0.5,0.5,7,-0.5,0,NA
"11609153",0.5,0.5,25,0.5,1,1786.99999997616
"11609153",0.5,0.5,5,-0.5,0,NA
"11609153",0.5,0.5,9,-0.5,0,NA
"11609153",0.5,0.5,23,0.5,0,NA
"11609153",0.5,0.5,2,-0.5,0,NA
"11608947",0.5,0.5,24,0.5,1,1569
"11608947",0.5,0.5,9,-0.5,1,2668.2
"11608947",0.5,0.5,5,-0.5,0,NA
"11608947",0.5,0.5,20,0.5,1,2185.30000000001
"11608947",0.5,0.5,21,0.5,1,1551.30000000001
"11608947",0.5,0.5,1,-0.5,1,1751.6
"11608947",0.5,0.5,4,-0.5,0,NA
"11608947",0.5,0.5,25,0.5,1,2018.39999999999
"11608947",0.5,0.5,8,-0.5,1,2096.59999999404
"11608947",0.5,0.5,19,0.5,1,1512.50000000597
"11608947",0.5,0.5,23,0.5,1,1218.20000000001
"11608947",0.5,0.5,2,-0.5,1,1307.59999999404
"11608947",0.5,0.5,3,-0.5,1,2094.3
"11608947",0.5,0.5,6,-0.5,1,1484.19999998808
"11608947",0.5,0.5,22,0.5,1,2349.69999998808
"11608947",0.5,0.5,27,0.5,1,1266.99999999999
"11608947",0.5,0.5,7,-0.5,1,1643.49999998212
"11608947",0.5,0.5,26,0.5,1,1067.49999998213
"11608929",0.5,0.5,22,0.5,1,2504.40000009537
"11608929",0.5,0.5,20,0.5,1,2184.60000009536
"11608929",0.5,0.5,8,-0.5,1,2102.80000004768
"11608929",0.5,0.5,9,-0.5,1,2041.59999995232
"11608929",0.5,0.5,1,-0.5,1,2064.39999999999
"11608929",0.5,0.5,6,-0.5,1,1760.99999990463
"11608929",0.5,0.5,2,-0.5,1,1913.30000004769
"11608929",0.5,0.5,5,-0.5,1,1626.60000004768
"11608929",0.5,0.5,19,0.5,1,1375.30000004769
"11608929",0.5,0.5,3,-0.5,1,1021.20000009537
"11608929",0.5,0.5,26,0.5,1,1922.29999990463
"11608929",0.5,0.5,21,0.5,1,2023
"11608929",0.5,0.5,27,0.5,1,1414.39999999999
"11608929",0.5,0.5,23,0.5,1,1798.99999990463
"11608929",0.5,0.5,4,-0.5,1,2580.80000004769
"11608929",0.5,0.5,24,0.5,1,2344.10000009538
"11608929",0.5,0.5,25,0.5,1,1103.00000009537
"11608929",0.5,0.5,7,-0.5,1,1903.50000009537
"11580905",0.5,0.5,9,-0.5,1,2730.5
"11580905",0.5,0.5,27,0.5,1,1762.5
"11580905",0.5,0.5,7,-0.5,0,NA
"11580905",0.5,0.5,20,0.5,1,2380.69999980927
"11580905",0.5,0.5,26,0.5,1,1964.60000000001
"11580905",0.5,0.5,24,0.5,0,NA
"11580905",0.5,0.5,19,0.5,1,2674.69999980927
"11580905",0.5,0.5,5,-0.5,0,NA
"11580905",0.5,0.5,8,-0.5,1,2740.3000005722
"11580905",0.5,0.5,21,0.5,0,NA
"11580905",0.5,0.5,22,0.5,0,NA
"11580905",0.5,0.5,4,-0.5,0,NA
"11580905",0.5,0.5,2,-0.5,0,NA
"11580905",0.5,0.5,6,-0.5,1,5683.00000019075
"11580905",0.5,0.5,3,-0.5,0,NA
"11580905",0.5,0.5,25,0.5,1,4288.70000019073
"11580905",0.5,0.5,23,0.5,1,9290.89999999996
"11580905",0.5,0.5,1,-0.5,0,NA
"11580812",0.5,0.5,6,-0.5,1,4879.99999999403
"11580812",0.5,0.5,1,-0.5,1,4252.09999997616
"11580812",0.5,0.5,26,0.5,1,3957.59999999404
"11580812",0.5,0.5,23,0.5,1,1847.29999999404
"11580812",0.5,0.5,9,-0.5,1,6269.99999997616
"11580812",0.5,0.5,25,0.5,1,4969.10000000001
"11580812",0.5,0.5,5,-0.5,0,NA
"11580812",0.5,0.5,24,0.5,1,1719.19999998211
"11580812",0.5,0.5,8,-0.5,1,6900.19999999998
"11580812",0.5,0.5,7,-0.5,0,NA
"11580812",0.5,0.5,2,-0.5,1,4088.19999999405
"11580812",0.5,0.5,4,-0.5,1,6197.09999999404
"11580812",0.5,0.5,22,0.5,1,2985.59999999998
"11580812",0.5,0.5,20,0.5,1,1821.29999997618
"11580812",0.5,0.5,3,-0.5,1,4769.19999998214
"11580812",0.5,0.5,21,0.5,1,1279.59999998211
"11580812",0.5,0.5,27,0.5,1,2236.79999998212
"11580812",0.5,0.5,19,0.5,1,2369.29999998212
"11563681",0.5,0.5,25,0.5,1,3279.1
"11563681",0.5,0.5,5,-0.5,0,NA
"11563681",0.5,0.5,3,-0.5,1,4301.30000000447
"11563681",0.5,0.5,9,-0.5,1,1845.8
"11563681",0.5,0.5,7,-0.5,1,2413.39999999851
"11563681",0.5,0.5,27,0.5,0,NA
"11563681",0.5,0.5,20,0.5,1,3614.10000000297
"11563681",0.5,0.5,26,0.5,1,2284.90000000298
"11563681",0.5,0.5,19,0.5,0,NA
"11563681",0.5,0.5,21,0.5,1,1294.7
"11563681",0.5,0.5,8,-0.5,0,NA
"11563681",0.5,0.5,24,0.5,1,2470.30000000299
"11563681",0.5,0.5,23,0.5,1,5669.89999999851
"11563681",0.5,0.5,4,-0.5,1,5092.29999999999
"11563681",0.5,0.5,22,0.5,1,3454.40000000148
"11563681",0.5,0.5,2,-0.5,1,6156.1999999985
"11563681",0.5,0.5,1,-0.5,1,1563
"11563681",0.5,0.5,6,-0.5,1,3666.10000000297
"11631068",0.5,0.5,20,0.5,1,1793.40000000596
"11631068",0.5,0.5,22,0.5,0,NA
"11631068",0.5,0.5,1,-0.5,0,NA
"11631068",0.5,0.5,9,-0.5,1,2221.80000000596
"11631068",0.5,0.5,23,0.5,1,315.900000011919
"11631068",0.5,0.5,25,0.5,1,1332.10000000001
"11631068",0.5,0.5,3,-0.5,0,NA
"11631068",0.5,0.5,8,-0.5,1,1176.40000001193
"11631068",0.5,0.5,5,-0.5,0,NA
"11631068",0.5,0.5,21,0.5,0,NA
"11631068",0.5,0.5,4,-0.5,0,NA
"11631068",0.5,0.5,7,-0.5,0,NA
"11631068",0.5,0.5,6,-0.5,1,1061.70000000895
"11631068",0.5,0.5,24,0.5,1,1675.40000000596
"11631068",0.5,0.5,26,0.5,0,NA
"11631068",0.5,0.5,2,-0.5,1,993.900000002977
"11631068",0.5,0.5,19,0.5,0,NA
"11631068",0.5,0.5,27,0.5,1,1146.50000000298
"11631073",0.5,0.5,4,-0.5,0,NA
"11631073",0.5,0.5,3,-0.5,0,NA
"11631073",0.5,0.5,26,0.5,0,NA
"11631073",0.5,0.5,7,-0.5,1,2040.9
"11631073",0.5,0.5,6,-0.5,1,1895.1
"11631073",0.5,0.5,23,0.5,0,NA
"11631073",0.5,0.5,1,-0.5,0,NA
"11631073",0.5,0.5,5,-0.5,1,2780.19999995231
"11631073",0.5,0.5,21,0.5,1,1818.29999995232
"11631073",0.5,0.5,8,-0.5,1,1990.49999995231
"11631073",0.5,0.5,25,0.5,1,1346.89999995232
"11631073",0.5,0.5,24,0.5,1,9749.80000004769
"11631073",0.5,0.5,27,0.5,0,NA
"11631073",0.5,0.5,22,0.5,1,349.30000004769
"11631073",0.5,0.5,19,0.5,0,NA
"11631073",0.5,0.5,9,-0.5,1,1341.39999995232
"11631073",0.5,0.5,2,-0.5,0,NA
"11631073",0.5,0.5,20,0.5,0,NA
"11628084",0.5,0.5,21,0.5,1,1257.60000014305
"11628084",0.5,0.5,9,-0.5,1,2112.19999995232
"11628084",0.5,0.5,19,0.5,1,1893.00000009537
"11628084",0.5,0.5,8,-0.5,1,2001.30000009537
"11628084",0.5,0.5,26,0.5,0,NA
"11628084",0.5,0.5,22,0.5,1,2339.79999995232
"11628084",0.5,0.5,6,-0.5,0,NA
"11628084",0.5,0.5,1,-0.5,0,NA
"11628084",0.5,0.5,20,0.5,0,NA
"11628084",0.5,0.5,23,0.5,0,NA
"11628084",0.5,0.5,2,-0.5,0,NA
"11628084",0.5,0.5,24,0.5,0,NA
"11628084",0.5,0.5,7,-0.5,0,NA
"11628084",0.5,0.5,4,-0.5,0,NA
"11628084",0.5,0.5,5,-0.5,0,NA
"11628084",0.5,0.5,25,0.5,1,2564.10000014305
"11628084",0.5,0.5,27,0.5,1,1545.00000004767
"11628084",0.5,0.5,3,-0.5,1,1496.90000014304
"11580853",0.5,0.5,15,0.5,1,2121.3
"11580853",0.5,0.5,12,0.5,1,2330.00000001192
"11580853",0.5,0.5,32,-0.5,1,3892.40000002384
"11580853",0.5,0.5,29,-0.5,1,4127.29999998808
"11580853",0.5,0.5,10,0.5,1,1660.00000001192
"11580853",0.5,0.5,35,-0.5,1,2775.39999999999
"11580853",0.5,0.5,30,-0.5,0,NA
"11580853",0.5,0.5,17,0.5,1,2484.8
"11580853",0.5,0.5,36,-0.5,1,2139.50000003577
"11580853",0.5,0.5,14,0.5,1,2555.70000001192
"11580853",0.5,0.5,34,-0.5,1,2901.3
"11580853",0.5,0.5,18,0.5,0,NA
"11580853",0.5,0.5,16,0.5,1,2114.20000000001
"11580853",0.5,0.5,28,-0.5,1,1894.20000002385
"11580853",0.5,0.5,11,0.5,1,2349.49999999997
"11580853",0.5,0.5,31,-0.5,1,4282.5
"11580853",0.5,0.5,33,-0.5,1,3948.79999999999
"11580853",0.5,0.5,13,0.5,1,1934.00000003577
"11628121",0.5,0.5,35,-0.5,0,NA
"11628121",0.5,0.5,33,-0.5,1,2023.2
"11628121",0.5,0.5,18,0.5,0,NA
"11628121",0.5,0.5,28,-0.5,0,NA
"11628121",0.5,0.5,32,-0.5,1,1880.79999999926
"11628121",0.5,0.5,12,0.5,1,2060.39999999777
"11628121",0.5,0.5,17,0.5,0,NA
"11628121",0.5,0.5,29,-0.5,0,NA
"11628121",0.5,0.5,34,-0.5,1,2395.29999999702
"11628121",0.5,0.5,11,0.5,0,NA
"11628121",0.5,0.5,14,0.5,1,2184.39999999999
"11628121",0.5,0.5,10,0.5,1,1882.7999999985
"11628121",0.5,0.5,30,-0.5,1,2548.2999999985
"11628121",0.5,0.5,31,-0.5,1,1297.59999999851
"11628121",0.5,0.5,15,0.5,1,2157.60000000001
"11628121",0.5,0.5,16,0.5,1,1314.1999999985
"11628121",0.5,0.5,36,-0.5,1,2342.49999999703
"11628121",0.5,0.5,13,0.5,1,1243.19999999998
"11783729",0.5,0.5,13,0.5,1,3935.3
"11783729",0.5,0.5,16,0.5,1,1282.69999995232
"11783729",0.5,0.5,35,-0.5,0,NA
"11783729",0.5,0.5,17,0.5,1,2218.99999996424
"11783729",0.5,0.5,12,0.5,1,1216.29999997616
"11783729",0.5,0.5,10,0.5,1,1524.39999999999
"11783729",0.5,0.5,30,-0.5,0,NA
"11783729",0.5,0.5,31,-0.5,1,1504.79999998808
"11783729",0.5,0.5,33,-0.5,1,3771.3
"11783729",0.5,0.5,18,0.5,1,1792.09999999999
"11783729",0.5,0.5,29,-0.5,1,1652.7
"11783729",0.5,0.5,14,0.5,1,1070.99999998808
"11783729",0.5,0.5,11,0.5,1,888.400000000009
"11783729",0.5,0.5,15,0.5,1,1241.19999996424
"11783729",0.5,0.5,36,-0.5,1,1540.79999997615
"11783729",0.5,0.5,28,-0.5,0,NA
"11783729",0.5,0.5,34,-0.5,1,1608.49999997616
"11783729",0.5,0.5,32,-0.5,1,1290.89999999999
"11821729",0.5,0.5,29,-0.5,1,3152.30000003576
"11821729",0.5,0.5,36,-0.5,0,NA
"11821729",0.5,0.5,11,0.5,1,1798.20000002384
"11821729",0.5,0.5,10,0.5,0,NA
"11821729",0.5,0.5,32,-0.5,1,1840.49999998808
"11821729",0.5,0.5,30,-0.5,0,NA
"11821729",0.5,0.5,13,0.5,1,1329.10000003576
"11821729",0.5,0.5,28,-0.5,1,2395.60000003576
"11821729",0.5,0.5,18,0.5,1,3220.59999998807
"11821729",0.5,0.5,14,0.5,1,1452.49999998808
"11821729",0.5,0.5,12,0.5,1,1230.90000003576
"11821729",0.5,0.5,33,-0.5,1,1520.3
"11821729",0.5,0.5,35,-0.5,1,1715.3
"11821729",0.5,0.5,15,0.5,1,1434.40000002384
"11821729",0.5,0.5,31,-0.5,1,1367.50000001193
"11821729",0.5,0.5,17,0.5,1,1470.80000001192
"11821729",0.5,0.5,34,-0.5,1,1704.69999998808
"11821729",0.5,0.5,16,0.5,1,1532.70000000001
"12643776",0.5,0.5,16,0.5,0,NA
"12643776",0.5,0.5,10,0.5,0,NA
"12643776",0.5,0.5,31,-0.5,1,1890.60000000001
"12643776",0.5,0.5,13,0.5,0,NA
"12643776",0.5,0.5,35,-0.5,1,2961.89999999999
"12643776",0.5,0.5,30,-0.5,1,2423.39999999999
"12643776",0.5,0.5,32,-0.5,1,2100.69999999995
"12643776",0.5,0.5,34,-0.5,1,2941.70000000001
"12643776",0.5,0.5,11,0.5,1,1292.50000000003
"12643776",0.5,0.5,15,0.5,0,NA
"12643776",0.5,0.5,33,-0.5,0,NA
"12643776",0.5,0.5,12,0.5,0,NA
"12643776",0.5,0.5,29,-0.5,0,NA
"12643776",0.5,0.5,17,0.5,1,2327.10000000003
"12643776",0.5,0.5,28,-0.5,0,NA
"12643776",0.5,0.5,36,-0.5,0,NA
"12643776",0.5,0.5,18,0.5,0,NA
"12643776",0.5,0.5,14,0.5,1,2461.89999999997
"12644815",0.5,0.5,36,-0.5,1,1368.6
"12644815",0.5,0.5,15,0.5,0,NA
"12644815",0.5,0.5,12,0.5,1,874.200000000004
"12644815",0.5,0.5,34,-0.5,0,NA
"12644815",0.5,0.5,18,0.5,0,NA
"12644815",0.5,0.5,14,0.5,1,1123.79999980926
"12644815",0.5,0.5,13,0.5,1,1187.49999980927
"12644815",0.5,0.5,29,-0.5,1,1182.9
"12644815",0.5,0.5,32,-0.5,0,NA
"12644815",0.5,0.5,35,-0.5,0,NA
"12644815",0.5,0.5,10,0.5,1,665.899999999994
"12644815",0.5,0.5,31,-0.5,0,NA
"12644815",0.5,0.5,16,0.5,1,873.400000095367
"12644815",0.5,0.5,33,-0.5,1,580.499999904627
"12644815",0.5,0.5,28,-0.5,1,819.400000095367
"12644815",0.5,0.5,30,-0.5,0,NA
"12644815",0.5,0.5,11,0.5,1,554
"12644815",0.5,0.5,17,0.5,1,603.399999713904
"12643694",0.5,0.5,28,-0.5,0,NA
"12643694",0.5,0.5,18,0.5,1,314.100000143051
"12643694",0.5,0.5,13,0.5,0,NA
"12643694",0.5,0.5,12,0.5,1,2162.60000014305
"12643694",0.5,0.5,14,0.5,0,NA
"12643694",0.5,0.5,29,-0.5,1,2956.30000014305
"12643694",0.5,0.5,34,-0.5,1,3082.3
"12643694",0.5,0.5,31,-0.5,0,NA
"12643694",0.5,0.5,36,-0.5,1,8264.70000009537
"12643694",0.5,0.5,35,-0.5,0,NA
"12643694",0.5,0.5,16,0.5,0,NA
